Drug ID, Target ID, score, label 
D04034, hsa778, -1.1120, -1 
D00831, hsa27133, -1.1120, -1 
D01712, hsa27133, -1.1121, -1 
D02360, hsa6531, -1.1126, -1 
D00544, hsa2566, -1.1130, -1 
D00708, hsa8645, -1.1131, -1 
D00733, hsa3775, -1.1132, -1 
D00640, hsa2558, -1.1132, -1 
D00544, hsa2567, -1.1132, -1 
D00294, hsa10060, -1.1138, -1 
D00367, hsa8973, -1.1141, -1 
D01448, hsa2892, -1.1144, -1 
D00349, hsa93107, -1.1145, -1 
D00345, hsa11280, -1.1146, -1 
D00524, hsa1181, -1.1146, -1 
D00513, hsa1181, -1.1146, -1 
D00733, hsa2559, -1.1149, -1 
D00544, hsa3780, -1.1150, -1 
D00697, hsa8645, -1.1154, -1 
D00831, hsa93589, -1.1159, -1 
D00364, hsa2901, -1.1160, -1 
D01712, hsa93589, -1.1160, -1 
D00733, hsa27012, -1.1167, -1 
D02347, hsa55503, -1.1167, -1 
D00694, hsa89822, -1.1170, -1 
D00640, hsa2901, -1.1171, -1 
D00636, hsa5027, -1.1172, -1 
D00694, hsa2905, -1.1173, -1 
D04034, hsa3776, -1.1174, -1 
D05458, hsa56479, -1.1180, -1 
D00636, hsa2904, -1.1180, -1 
D00694, hsa1138, -1.1185, -1 
D00594, hsa3359, -1.1187, -1 
D00779, hsa8989, -1.1188, -1 
D00521, hsa3768, -1.1193, -1 
D04999, hsa26251, -1.1193, -1 
D00392, hsa786, -1.1193, -1 
D01768, hsa3790, -1.1194, -1 
D05458, hsa2563, -1.1194, -1 
D00536, hsa3778, -1.1197, -1 
D05458, hsa55515, -1.1198, -1 
D00331, hsa27133, -1.1198, -1 
D00733, hsa5023, -1.1201, -1 
D03180, hsa3786, -1.1202, -1 
D05453, hsa50801, -1.1203, -1 
D03878, hsa3761, -1.1206, -1 
D00521, hsa6332, -1.1207, -1 
D00367, hsa3739, -1.1207, -1 
D00228, hsa6263, -1.1209, -1 
D00639, hsa3738, -1.1209, -1 
D00775, hsa785, -1.1216, -1 
D00775, hsa3745, -1.1219, -1 
D01448, hsa3743, -1.1219, -1 
D00642, hsa1181, -1.1222, -1 
D00708, hsa2899, -1.1223, -1 
D02461, hsa55503, -1.1225, -1 
D00694, hsa10060, -1.1226, -1 
D02207, hsa6328, -1.1231, -1 
D00631, hsa6335, -1.1232, -1 
D04999, hsa2557, -1.1233, -1 
D00331, hsa93589, -1.1237, -1 
D00607, hsa10008, -1.1238, -1 
D02485, hsa1181, -1.1243, -1 
D04034, hsa9132, -1.1244, -1 
D00697, hsa2899, -1.1244, -1 
D00521, hsa6337, -1.1245, -1 
D02360, hsa9424, -1.1245, -1 
D00593, hsa2560, -1.1246, -1 
D05458, hsa1137, -1.1247, -1 
D00195, hsa57192, -1.1251, -1 
D00549, hsa10008, -1.1251, -1 
D03878, hsa3744, -1.1256, -1 
D00364, hsa3759, -1.1256, -1 
D00234, hsa3764, -1.1260, -1 
D00234, hsa3765, -1.1260, -1 
D01242, hsa3756, -1.1260, -1 
D02237, hsa6335, -1.1262, -1 
D00512, hsa169522, -1.1263, -1 
D00640, hsa3759, -1.1267, -1 
D00136, hsa3755, -1.1270, -1 
D00536, hsa2902, -1.1270, -1 
D00364, hsa2900, -1.1271, -1 
D00228, hsa3784, -1.1272, -1 
D05453, hsa41, -1.1274, -1 
D01448, hsa1144, -1.1275, -1 
D02630, hsa3768, -1.1276, -1 
D01242, hsa116444, -1.1277, -1 
D00741, hsa3738, -1.1277, -1 
D00035, hsa6326, -1.1278, -1 
D02098, hsa3748, -1.1279, -1 
D00640, hsa2900, -1.1282, -1 
D02362, hsa3737, -1.1283, -1 
D00521, hsa776, -1.1283, -1 
D00651, hsa9311, -1.1283, -1 
D00548, hsa8645, -1.1286, -1 
D00504, hsa781, -1.1287, -1 
D04034, hsa2891, -1.1288, -1 
D00636, hsa2555, -1.1289, -1 
D02630, hsa6332, -1.1291, -1 
D05458, hsa6329, -1.1292, -1 
D00544, hsa6530, -1.1293, -1 
D02098, hsa3747, -1.1295, -1 
D00831, hsa116443, -1.1296, -1 
D00831, hsa55799, -1.1297, -1 
D01712, hsa116443, -1.1297, -1 
D01712, hsa55799, -1.1299, -1 
D00345, hsa6338, -1.1305, -1 
D00521, hsa6331, -1.1310, -1 
D00711, hsa3749, -1.1311, -1 
D03180, hsa3754, -1.1323, -1 
D03742, hsa6531, -1.1325, -1 
D00739, hsa1134, -1.1327, -1 
D00512, hsa2570, -1.1328, -1 
D05458, hsa6336, -1.1329, -1 
D00110, hsa55503, -1.1329, -1 
D02630, hsa6337, -1.1329, -1 
D01768, hsa1136, -1.1334, -1 
D03830, hsa3748, -1.1335, -1 
D00831, hsa8911, -1.1335, -1 
D02362, hsa8913, -1.1337, -1 
D01712, hsa8911, -1.1339, -1 
D02914, hsa3749, -1.1339, -1 
D02362, hsa3752, -1.1340, -1 
D00345, hsa777, -1.1341, -1 
D00733, hsa3788, -1.1350, -1 
D03830, hsa3747, -1.1351, -1 
D00544, hsa3785, -1.1353, -1 
D03180, hsa11280, -1.1356, -1 
D00349, hsa40, -1.1360, -1 
D00536, hsa2561, -1.1360, -1 
D03365, hsa27345, -1.1365, -1 
D02630, hsa776, -1.1368, -1 
D05458, hsa3763, -1.1370, -1 
D00964, hsa2895, -1.1372, -1 
D00331, hsa116443, -1.1374, -1 
D00331, hsa55799, -1.1376, -1 
D00332, hsa3784, -1.1376, -1 
D00234, hsa26251, -1.1376, -1 
D00548, hsa2899, -1.1379, -1 
D00651, hsa1145, -1.1382, -1 
D00367, hsa3758, -1.1382, -1 
D00711, hsa5024, -1.1386, -1 
D03365, hsa2903, -1.1387, -1 
D04999, hsa6532, -1.1391, -1 
D02041, hsa782, -1.1392, -1 
D00544, hsa3769, -1.1393, -1 
D02630, hsa6331, -1.1394, -1 
D00563, hsa6263, -1.1399, -1 
D00364, hsa55584, -1.1400, -1 
D00544, hsa57053, -1.1400, -1 
D00594, hsa3741, -1.1402, -1 
D00775, hsa6534, -1.1406, -1 
D00521, hsa10369, -1.1408, -1 
D01768, hsa3742, -1.1410, -1 
D00640, hsa55584, -1.1413, -1 
D00349, hsa6261, -1.1413, -1 
D02914, hsa5024, -1.1414, -1 
D00521, hsa3750, -1.1415, -1 
D00331, hsa8911, -1.1415, -1 
D00234, hsa2557, -1.1415, -1 
D00594, hsa3757, -1.1416, -1 
D03037, hsa55879, -1.1417, -1 
D05453, hsa785, -1.1418, -1 
D01448, hsa8973, -1.1425, -1 
D05453, hsa3745, -1.1425, -1 
D00349, hsa3762, -1.1429, -1 
D04999, hsa5026, -1.1432, -1 
D04999, hsa3767, -1.1434, -1 
D00136, hsa5025, -1.1434, -1 
D00831, hsa3783, -1.1436, -1 
D03742, hsa9424, -1.1442, -1 
D03365, hsa5027, -1.1444, -1 
D00779, hsa1080, -1.1446, -1 
D00521, hsa773, -1.1447, -1 
D00512, hsa60598, -1.1447, -1 
D01242, hsa27133, -1.1448, -1 
D03365, hsa2904, -1.1454, -1 
D01768, hsa2556, -1.1456, -1 
D00594, hsa83795, -1.1458, -1 
D00594, hsa3773, -1.1460, -1 
D02360, hsa3781, -1.1461, -1 
D00607, hsa55503, -1.1462, -1 
D00563, hsa3784, -1.1462, -1 
D00294, hsa6332, -1.1464, -1 
D05453, hsa2897, -1.1470, -1 
D00775, hsa3775, -1.1476, -1 
D00549, hsa55503, -1.1476, -1 
D00521, hsa51305, -1.1476, -1 
D00283, hsa3772, -1.1476, -1 
D00228, hsa170572, -1.1477, -1 
D01242, hsa93589, -1.1486, -1 
D00550, hsa3738, -1.1488, -1 
D04034, hsa22953, -1.1490, -1 
D01448, hsa3739, -1.1491, -1 
D00283, hsa9127, -1.1492, -1 
D02630, hsa10369, -1.1493, -1 
D02630, hsa3750, -1.1499, -1 
D00294, hsa6337, -1.1499, -1 
D00594, hsa2566, -1.1503, -1 
D00775, hsa2559, -1.1504, -1 
D00594, hsa2567, -1.1505, -1 
D03274, hsa3738, -1.1509, -1 
D00775, hsa27012, -1.1509, -1 
D00512, hsa1135, -1.1509, -1 
D00303, hsa6263, -1.1510, -1 
D00708, hsa2906, -1.1512, -1 
D03878, hsa3760, -1.1513, -1 
D00331, hsa3783, -1.1514, -1 
D02360, hsa93107, -1.1514, -1 
D03180, hsa6338, -1.1516, -1 
D00438, hsa3738, -1.1517, -1 
D00636, hsa3737, -1.1522, -1 
D00594, hsa3780, -1.1523, -1 
D00543, hsa8001, -1.1526, -1 
D02630, hsa773, -1.1531, -1 
D00694, hsa3768, -1.1532, -1 
D00697, hsa2906, -1.1534, -1 
D00228, hsa27094, -1.1535, -1 
D00136, hsa783, -1.1542, -1 
D00294, hsa776, -1.1543, -1 
D05458, hsa3359, -1.1544, -1 
D00775, hsa5023, -1.1546, -1 
D03878, hsa2892, -1.1547, -1 
D00779, hsa23630, -1.1548, -1 
D00694, hsa6332, -1.1549, -1 
D03180, hsa777, -1.1551, -1 
D00542, hsa6330, -1.1558, -1 
D02630, hsa51305, -1.1561, -1 
D01071, hsa6330, -1.1561, -1 
D03365, hsa2555, -1.1563, -1 
D00631, hsa3736, -1.1564, -1 
D01768, hsa3746, -1.1564, -1 
D00345, hsa3782, -1.1571, -1 
D00294, hsa6331, -1.1571, -1 
D00345, hsa6340, -1.1573, -1 
D00303, hsa3784, -1.1573, -1 
D00234, hsa6532, -1.1574, -1 
D00451, hsa3751, -1.1575, -1 
D00733, hsa1140, -1.1576, -1 
D00636, hsa8913, -1.1578, -1 
D00636, hsa3752, -1.1580, -1 
D00332, hsa170572, -1.1583, -1 
D00694, hsa6337, -1.1585, -1 
D00574, hsa3749, -1.1586, -1 
D00345, hsa90134, -1.1591, -1 
D02237, hsa3736, -1.1593, -1 
D02041, hsa9311, -1.1597, -1 
D05453, hsa6534, -1.1609, -1 
D00234, hsa5026, -1.1615, -1 
D00364, hsa56479, -1.1617, -1 
D00234, hsa3767, -1.1618, -1 
D00647, hsa6330, -1.1621, -1 
D04034, hsa775, -1.1621, -1 
D03878, hsa3743, -1.1622, -1 
D01242, hsa116443, -1.1624, -1 
D01242, hsa55799, -1.1625, -1 
D00345, hsa2558, -1.1626, -1 
D00694, hsa776, -1.1627, -1 
D00640, hsa56479, -1.1629, -1 
D00136, hsa1141, -1.1630, -1 
D00364, hsa2563, -1.1634, -1 
D00364, hsa55515, -1.1635, -1 
D00733, hsa6529, -1.1637, -1 
D00651, hsa3787, -1.1638, -1 
D00332, hsa27094, -1.1638, -1 
D04034, hsa6833, -1.1642, -1 
D00640, hsa55515, -1.1646, -1 
D00640, hsa2563, -1.1646, -1 
D00694, hsa6331, -1.1652, -1 
D03742, hsa3781, -1.1657, -1 
D00964, hsa51802, -1.1660, -1 
D00574, hsa5024, -1.1661, -1 
D01242, hsa8911, -1.1663, -1 
D00294, hsa10369, -1.1664, -1 
D00563, hsa170572, -1.1665, -1 
D00594, hsa6530, -1.1665, -1 
D01448, hsa3758, -1.1666, -1 
D00283, hsa3765, -1.1667, -1 
D00283, hsa3764, -1.1667, -1 
D00548, hsa2906, -1.1667, -1 
D00345, hsa2901, -1.1671, -1 
D00524, hsa6330, -1.1678, -1 
D00513, hsa6330, -1.1678, -1 
D05453, hsa3775, -1.1680, -1 
D03878, hsa1144, -1.1681, -1 
D00195, hsa3708, -1.1681, -1 
D02362, hsa3753, -1.1681, -1 
D00512, hsa2569, -1.1681, -1 
D00195, hsa2898, -1.1684, -1 
D00136, hsa784, -1.1685, -1 
D00364, hsa1137, -1.1686, -1 
D02041, hsa1145, -1.1691, -1 
D00775, hsa3788, -1.1693, -1 
D00761, hsa6326, -1.1694, -1 
D00733, hsa2893, -1.1697, -1 
D00640, hsa1137, -1.1699, -1 
D05453, hsa2559, -1.1703, -1 
D02272, hsa3738, -1.1703, -1 
D00294, hsa773, -1.1707, -1 
D04034, hsa89822, -1.1708, -1 
D00543, hsa1181, -1.1708, -1 
D00367, hsa3790, -1.1708, -1 
D01256, hsa23704, -1.1709, -1 
D03742, hsa93107, -1.1709, -1 
D04034, hsa2905, -1.1710, -1 
D05453, hsa27012, -1.1715, -1 
D00538, hsa8645, -1.1715, -1 
D00521, hsa169522, -1.1715, -1 
D00035, hsa6323, -1.1715, -1 
D00392, hsa3751, -1.1717, -1 
D04034, hsa1138, -1.1721, -1 
D00474, hsa2890, -1.1723, -1 
D00563, hsa27094, -1.1725, -1 
D00633, hsa57657, -1.1726, -1 
D00594, hsa3785, -1.1726, -1 
D02360, hsa40, -1.1728, -1 
D00364, hsa6329, -1.1728, -1 
D00136, hsa3766, -1.1733, -1 
D00195, hsa3710, -1.1744, -1 
D05453, hsa5023, -1.1749, -1 
D00694, hsa10369, -1.1750, -1 
D00694, hsa3750, -1.1753, -1 
D00642, hsa6330, -1.1754, -1 
D01242, hsa3783, -1.1763, -1 
D05458, hsa3741, -1.1763, -1 
D04034, hsa10060, -1.1764, -1 
D00512, hsa1139, -1.1765, -1 
D00594, hsa3769, -1.1765, -1 
D00345, hsa3759, -1.1766, -1 
D00364, hsa6336, -1.1766, -1 
D00594, hsa57053, -1.1771, -1 
D01828, hsa6263, -1.1772, -1 
D00640, hsa6336, -1.1773, -1 
D01071, hsa5310, -1.1774, -1 
D05458, hsa3757, -1.1774, -1 
D02485, hsa6330, -1.1775, -1 
D00303, hsa170572, -1.1777, -1 
D02362, hsa9992, -1.1778, -1 
D00521, hsa2570, -1.1779, -1 
D02207, hsa8001, -1.1779, -1 
D02360, hsa6261, -1.1780, -1 
D00544, hsa2743, -1.1781, -1 
D00521, hsa27092, -1.1781, -1 
D00345, hsa2900, -1.1781, -1 
D03180, hsa3782, -1.1783, -1 
D00283, hsa26251, -1.1784, -1 
D03180, hsa6340, -1.1785, -1 
D04999, hsa3755, -1.1788, -1 
D00651, hsa3761, -1.1789, -1 
D00694, hsa773, -1.1790, -1 
D00349, hsa9312, -1.1793, -1 
D03365, hsa3737, -1.1793, -1 
D02360, hsa3762, -1.1797, -1 
D00349, hsa50801, -1.1798, -1 
D02630, hsa169522, -1.1800, -1 
D00228, hsa6262, -1.1801, -1 
D03180, hsa90134, -1.1803, -1 
D00364, hsa3763, -1.1807, -1 
D00831, hsa6335, -1.1808, -1 
D00538, hsa2899, -1.1810, -1 
D01712, hsa6335, -1.1812, -1 
D00694, hsa51305, -1.1816, -1 
D05458, hsa83795, -1.1816, -1 
D00640, hsa3763, -1.1819, -1 
D05458, hsa3773, -1.1820, -1 
D00283, hsa2557, -1.1824, -1 
D03878, hsa8973, -1.1832, -1 
D00228, hsa6334, -1.1833, -1 
D00647, hsa5310, -1.1834, -1 
D01768, hsa1134, -1.1835, -1 
D00303, hsa27094, -1.1835, -1 
D01828, hsa3784, -1.1835, -1 
D03180, hsa2558, -1.1836, -1 
D00651, hsa3744, -1.1837, -1 
D00367, hsa1136, -1.1846, -1 
D03365, hsa3752, -1.1851, -1 
D03365, hsa8913, -1.1853, -1 
D05458, hsa2566, -1.1860, -1 
D05458, hsa2567, -1.1861, -1 
D02630, hsa2570, -1.1864, -1 
D02630, hsa27092, -1.1865, -1 
D00349, hsa41, -1.1867, -1 
D01071, hsa2741, -1.1871, -1 
D00530, hsa6328, -1.1875, -1 
D00779, hsa7225, -1.1877, -1 
D03180, hsa2901, -1.1879, -1 
D05458, hsa3780, -1.1882, -1 
D00521, hsa774, -1.1885, -1 
D00331, hsa6335, -1.1888, -1 
D00513, hsa5310, -1.1891, -1 
D00524, hsa5310, -1.1891, -1 
D00512, hsa3786, -1.1893, -1 
D03878, hsa3739, -1.1894, -1 
D00964, hsa57192, -1.1897, -1 
D00638, hsa57657, -1.1897, -1 
D01295, hsa56659, -1.1898, -1 
D05453, hsa3788, -1.1898, -1 
D00521, hsa60598, -1.1901, -1 
D00345, hsa55584, -1.1910, -1 
D00633, hsa8514, -1.1919, -1 
D00636, hsa3753, -1.1921, -1 
D00775, hsa1140, -1.1923, -1 
D00367, hsa3742, -1.1925, -1 
D03742, hsa40, -1.1926, -1 
D00647, hsa2741, -1.1931, -1 
D00351, hsa6326, -1.1932, -1 
D00332, hsa6334, -1.1934, -1 
D02362, hsa3756, -1.1935, -1 
D00739, hsa3748, -1.1939, -1 
D04790, hsa6328, -1.1943, -1 
D00633, hsa3779, -1.1944, -1 
D00521, hsa1135, -1.1951, -1 
D01295, hsa56660, -1.1951, -1 
D02362, hsa116444, -1.1951, -1 
D02041, hsa3787, -1.1952, -1 
D04999, hsa5025, -1.1952, -1 
D00739, hsa3747, -1.1955, -1 
D02207, hsa1181, -1.1959, -1 
D00642, hsa5310, -1.1968, -1 
D00367, hsa2556, -1.1969, -1 
D02630, hsa774, -1.1969, -1 
D00234, hsa3755, -1.1972, -1 
D00195, hsa786, -1.1976, -1 
D03180, hsa3759, -1.1977, -1 
D03742, hsa6261, -1.1979, -1 
D00775, hsa6529, -1.1981, -1 
D02347, hsa27345, -1.1981, -1 
D00283, hsa6532, -1.1982, -1 
D00364, hsa3359, -1.1984, -1 
D02630, hsa60598, -1.1985, -1 
D00524, hsa2741, -1.1987, -1 
D02485, hsa5310, -1.1988, -1 
D00513, hsa2741, -1.1989, -1 
D03180, hsa2900, -1.1990, -1 
D00563, hsa6262, -1.1990, -1 
D01599, hsa3738, -1.1990, -1 
D01448, hsa3790, -1.1992, -1 
D03742, hsa3762, -1.1993, -1 
D00640, hsa3359, -1.1996, -1 
D02347, hsa2903, -1.2003, -1 
D00536, hsa2560, -1.2005, -1 
D00708, hsa6339, -1.2007, -1 
D00349, hsa785, -1.2015, -1 
D00512, hsa3754, -1.2015, -1 
D00636, hsa9992, -1.2019, -1 
D00349, hsa3745, -1.2020, -1 
D00228, hsa781, -1.2021, -1 
D00563, hsa6334, -1.2022, -1 
D00283, hsa5026, -1.2023, -1 
D00283, hsa3767, -1.2025, -1 
D00697, hsa6339, -1.2030, -1 
D00542, hsa2562, -1.2031, -1 
D01071, hsa2562, -1.2032, -1 
D00294, hsa27092, -1.2037, -1 
D01828, hsa170572, -1.2039, -1 
D02630, hsa1135, -1.2039, -1 
D00294, hsa2570, -1.2039, -1 
D02461, hsa27345, -1.2040, -1 
D00512, hsa11280, -1.2045, -1 
D00694, hsa169522, -1.2054, -1 
D04999, hsa783, -1.2060, -1 
D02347, hsa5027, -1.2061, -1 
D02461, hsa2903, -1.2062, -1 
D00349, hsa2897, -1.2065, -1 
D00642, hsa2741, -1.2067, -1 
D03878, hsa3758, -1.2068, -1 
D00638, hsa285242, -1.2069, -1 
D00633, hsa7881, -1.2069, -1 
D04034, hsa3768, -1.2070, -1 
D02347, hsa2904, -1.2070, -1 
D00504, hsa56659, -1.2070, -1 
D00136, hsa782, -1.2075, -1 
D00367, hsa3746, -1.2079, -1 
D01071, hsa59284, -1.2081, -1 
D02485, hsa2741, -1.2083, -1 
D04034, hsa6332, -1.2084, -1 
D05458, hsa3785, -1.2085, -1 
D00638, hsa8514, -1.2090, -1 
D00647, hsa2562, -1.2092, -1 
D00651, hsa3760, -1.2096, -1 
D01256, hsa55800, -1.2098, -1 
D01828, hsa27094, -1.2098, -1 
D00538, hsa2906, -1.2098, -1 
D00303, hsa6262, -1.2102, -1 
D02041, hsa3761, -1.2103, -1 
D00733, hsa3772, -1.2109, -1 
D03580, hsa57657, -1.2114, -1 
D00544, hsa200909, -1.2115, -1 
D00638, hsa3779, -1.2115, -1 
D00694, hsa2570, -1.2118, -1 
D01256, hsa6324, -1.2119, -1 
D02461, hsa5027, -1.2120, -1 
D03180, hsa55584, -1.2120, -1 
D05453, hsa1140, -1.2121, -1 
D02362, hsa27133, -1.2122, -1 
D04034, hsa6337, -1.2122, -1 
D00694, hsa27092, -1.2123, -1 
D00504, hsa56660, -1.2123, -1 
D05458, hsa3769, -1.2125, -1 
D00733, hsa9127, -1.2126, -1 
D00345, hsa56479, -1.2127, -1 
D02461, hsa2904, -1.2129, -1 
D05458, hsa57053, -1.2129, -1 
D01448, hsa1136, -1.2129, -1 
D00303, hsa6334, -1.2130, -1 
D00651, hsa2892, -1.2131, -1 
D00761, hsa6323, -1.2132, -1 
D00521, hsa2569, -1.2133, -1 
D00234, hsa5025, -1.2135, -1 
D01242, hsa6335, -1.2136, -1 
D00831, hsa3736, -1.2140, -1 
D00647, hsa59284, -1.2141, -1 
D00345, hsa2563, -1.2143, -1 
D01712, hsa3736, -1.2143, -1 
D00110, hsa27345, -1.2144, -1 
D00294, hsa774, -1.2144, -1 
D00345, hsa55515, -1.2146, -1 
D04999, hsa1141, -1.2147, -1 
D00524, hsa2562, -1.2147, -1 
D00513, hsa2562, -1.2150, -1 
D02041, hsa3744, -1.2151, -1 
D00594, hsa2743, -1.2155, -1 
D02362, hsa93589, -1.2161, -1 
D00548, hsa6339, -1.2161, -1 
D02360, hsa9312, -1.2162, -1 
D04034, hsa776, -1.2162, -1 
D00110, hsa2903, -1.2165, -1 
D02360, hsa50801, -1.2166, -1 
D00636, hsa3756, -1.2176, -1 
D01111, hsa3738, -1.2179, -1 
D02347, hsa2555, -1.2180, -1 
D00451, hsa55879, -1.2183, -1 
D05453, hsa6529, -1.2184, -1 
D04034, hsa6331, -1.2187, -1 
D00636, hsa116444, -1.2191, -1 
D00544, hsa11254, -1.2192, -1 
D03365, hsa3753, -1.2194, -1 
D00345, hsa1137, -1.2196, -1 
D00779, hsa10008, -1.2198, -1 
D00524, hsa59284, -1.2199, -1 
D00513, hsa59284, -1.2199, -1 
D04999, hsa784, -1.2203, -1 
D00349, hsa6534, -1.2204, -1 
D00651, hsa3743, -1.2204, -1 
D00252, hsa2890, -1.2205, -1 
D01448, hsa3742, -1.2208, -1 
D00521, hsa1139, -1.2209, -1 
D00563, hsa781, -1.2212, -1 
D00364, hsa3757, -1.2212, -1 
D01071, hsa3778, -1.2217, -1 
D02630, hsa2569, -1.2217, -1 
D00331, hsa3736, -1.2219, -1 
D00294, hsa1135, -1.2221, -1 
D00110, hsa5027, -1.2222, -1 
D00640, hsa3757, -1.2223, -1 
D00694, hsa774, -1.2228, -1 
D00642, hsa2562, -1.2228, -1 
D00110, hsa2904, -1.2232, -1 
D02360, hsa41, -1.2236, -1 
D00543, hsa6330, -1.2240, -1 
D00708, hsa2554, -1.2240, -1 
D00638, hsa7881, -1.2240, -1 
D00694, hsa60598, -1.2241, -1 
D00345, hsa6329, -1.2241, -1 
D00234, hsa783, -1.2243, -1 
D02485, hsa2562, -1.2243, -1 
D00708, hsa54207, -1.2243, -1 
D05453, hsa2893, -1.2245, -1 
D00542, hsa2742, -1.2250, -1 
D04999, hsa3766, -1.2251, -1 
D01071, hsa2742, -1.2253, -1 
D00364, hsa83795, -1.2254, -1 
D01448, hsa2556, -1.2255, -1 
D00544, hsa2564, -1.2256, -1 
D00364, hsa3773, -1.2257, -1 
D00651, hsa1144, -1.2265, -1 
D00697, hsa54207, -1.2266, -1 
D00640, hsa83795, -1.2266, -1 
D00640, hsa3773, -1.2269, -1 
D01256, hsa8989, -1.2270, -1 
D00349, hsa3775, -1.2275, -1 
D00642, hsa59284, -1.2275, -1 
D00647, hsa3778, -1.2276, -1 
D00607, hsa27345, -1.2276, -1 
D00345, hsa6336, -1.2278, -1 
D03580, hsa285242, -1.2280, -1 
D00631, hsa6263, -1.2280, -1 
D00136, hsa9311, -1.2281, -1 
D00504, hsa9254, -1.2286, -1 
D03037, hsa23704, -1.2287, -1 
D00542, hsa2902, -1.2287, -1 
D04034, hsa10369, -1.2287, -1 
D00549, hsa27345, -1.2290, -1 
D01071, hsa2902, -1.2290, -1 
D03365, hsa9992, -1.2291, -1 
D04034, hsa3750, -1.2292, -1 
D00349, hsa2559, -1.2293, -1 
D00694, hsa1135, -1.2295, -1 
D02485, hsa59284, -1.2295, -1 
D02630, hsa1139, -1.2296, -1 
D00607, hsa2903, -1.2298, -1 
D02362, hsa116443, -1.2298, -1 
D02362, hsa55799, -1.2300, -1 
D00733, hsa3764, -1.2300, -1 
D00733, hsa3765, -1.2300, -1 
D00364, hsa2566, -1.2300, -1 
D00364, hsa2567, -1.2302, -1 
D03580, hsa8514, -1.2306, -1 
D00349, hsa27012, -1.2310, -1 
D02237, hsa6263, -1.2310, -1 
D00647, hsa2742, -1.2312, -1 
D00640, hsa2566, -1.2312, -1 
D00549, hsa2903, -1.2312, -1 
D00640, hsa2567, -1.2314, -1 
D00345, hsa3763, -1.2317, -1 
D00364, hsa3780, -1.2320, -1 
D00303, hsa781, -1.2322, -1 
D00392, hsa55879, -1.2326, -1 
D04034, hsa773, -1.2327, -1 
D00964, hsa3708, -1.2327, -1 
D00234, hsa1141, -1.2328, -1 
D03580, hsa3779, -1.2331, -1 
D00640, hsa3780, -1.2332, -1 
D00964, hsa2898, -1.2332, -1 
D00513, hsa3778, -1.2333, -1 
D00524, hsa3778, -1.2334, -1 
D02362, hsa8911, -1.2338, -1 
D03180, hsa56479, -1.2339, -1 
D00110, hsa2555, -1.2342, -1 
D00631, hsa3784, -1.2343, -1 
D00349, hsa5023, -1.2344, -1 
D00521, hsa3786, -1.2345, -1 
D00367, hsa1134, -1.2347, -1 
D00647, hsa2902, -1.2350, -1 
D03180, hsa2563, -1.2352, -1 
D04034, hsa51305, -1.2354, -1 
D00607, hsa5027, -1.2355, -1 
D03742, hsa9312, -1.2356, -1 
D03180, hsa55515, -1.2358, -1 
D01448, hsa3746, -1.2363, -1 
D03742, hsa50801, -1.2363, -1 
D00636, hsa27133, -1.2363, -1 
D01828, hsa6262, -1.2364, -1 
D00607, hsa2904, -1.2364, -1 
D00524, hsa2742, -1.2368, -1 
D00549, hsa5027, -1.2369, -1 
D00351, hsa6323, -1.2370, -1 
D00513, hsa2742, -1.2370, -1 
D02237, hsa3784, -1.2372, -1 
D00708, hsa8912, -1.2377, -1 
D00136, hsa1145, -1.2378, -1 
D00283, hsa3755, -1.2379, -1 
D00549, hsa2904, -1.2379, -1 
D00542, hsa2561, -1.2381, -1 
D01071, hsa2561, -1.2382, -1 
D02360, hsa785, -1.2383, -1 
D00234, hsa784, -1.2386, -1 
D02360, hsa3745, -1.2389, -1 
D00964, hsa3710, -1.2390, -1 
D00708, hsa779, -1.2392, -1 
D00294, hsa2569, -1.2393, -1 
D03878, hsa3790, -1.2395, -1 
D01828, hsa6334, -1.2398, -1 
D00548, hsa54207, -1.2399, -1 
D00697, hsa8912, -1.2400, -1 
D00495, hsa8645, -1.2401, -1 
D00636, hsa93589, -1.2402, -1 
D03180, hsa1137, -1.2406, -1 
D00524, hsa2902, -1.2407, -1 
D00513, hsa2902, -1.2407, -1 
D00642, hsa3778, -1.2409, -1 
D02041, hsa3760, -1.2410, -1 
D02347, hsa3737, -1.2413, -1 
D00697, hsa779, -1.2415, -1 
D00651, hsa8973, -1.2417, -1 
D00733, hsa26251, -1.2417, -1 
D00530, hsa8001, -1.2421, -1 
D00779, hsa55503, -1.2422, -1 
D02630, hsa3786, -1.2430, -1 
D02360, hsa2897, -1.2430, -1 
D02485, hsa3778, -1.2430, -1 
D03742, hsa41, -1.2434, -1 
D00234, hsa3766, -1.2434, -1 
D02362, hsa3783, -1.2438, -1 
D00647, hsa2561, -1.2442, -1 
D02041, hsa2892, -1.2444, -1 
D01768, hsa3748, -1.2444, -1 
D03365, hsa3756, -1.2448, -1 
D00642, hsa2742, -1.2448, -1 
D03180, hsa6329, -1.2450, -1 
D00775, hsa3772, -1.2453, -1 
D00543, hsa5310, -1.2453, -1 
D00733, hsa2557, -1.2453, -1 
D03580, hsa7881, -1.2457, -1 
D01768, hsa3747, -1.2461, -1 
D00364, hsa6530, -1.2461, -1 
D02485, hsa2742, -1.2464, -1 
D03365, hsa116444, -1.2465, -1 
D02347, hsa8913, -1.2466, -1 
D00521, hsa3754, -1.2467, -1 
D02347, hsa3752, -1.2470, -1 
