Drug ID, Target ID, score, label 
D00601, hsa886, -0.5425, -1 
D00688, hsa155, -0.5425, -1 
D00688, hsa1910, -0.5426, -1 
D00241, hsa5731, -0.5426, -1 
D01024, hsa1814, -0.5429, -1 
D00364, hsa2915, -0.5430, -1 
D02374, hsa3356, -0.5435, -1 
D02357, hsa5029, -0.5438, -1 
D03187, hsa1132, -0.5440, -1 
D02910, hsa2912, -0.5442, -1 
D00688, hsa1909, -0.5442, -1 
D01297, hsa150, -0.5445, -1 
D01024, hsa7201, -0.5448, -1 
D00635, hsa56413, -0.5450, -1 
D01462, hsa1234, -0.5450, -1 
D01964, hsa552, -0.5453, -1 
D02357, hsa5737, -0.5458, -1 
D01295, hsa1131, -0.5462, -1 
D01713, hsa140, -0.5467, -1 
D06396, hsa136, -0.5467, -1 
D01332, hsa1816, -0.5472, -1 
D00283, hsa9934, -0.5475, -1 
D00336, hsa140, -0.5475, -1 
D00410, hsa3269, -0.5477, -1 
D01965, hsa2913, -0.5477, -1 
D02340, hsa554, -0.5478, -1 
D05246, hsa5029, -0.5481, -1 
D00609, hsa1234, -0.5482, -1 
D00274, hsa5732, -0.5489, -1 
D03503, hsa886, -0.5493, -1 
D01828, hsa3269, -0.5493, -1 
D00415, hsa3357, -0.5494, -1 
D02076, hsa2916, -0.5496, -1 
D04716, hsa150, -0.5496, -1 
D02826, hsa2917, -0.5497, -1 
D00410, hsa4543, -0.5500, -1 
D03187, hsa6755, -0.5501, -1 
D05246, hsa5737, -0.5502, -1 
D01024, hsa4985, -0.5503, -1 
D00837, hsa152, -0.5504, -1 
D00645, hsa11255, -0.5508, -1 
D01973, hsa6915, -0.5511, -1 
D00845, hsa1133, -0.5512, -1 
D01295, hsa136, -0.5512, -1 
D00627, hsa2914, -0.5514, -1 
D00726, hsa134, -0.5516, -1 
D01828, hsa4543, -0.5518, -1 
D02340, hsa5028, -0.5519, -1 
D04006, hsa1234, -0.5520, -1 
D00838, hsa1128, -0.5520, -1 
D00601, hsa887, -0.5521, -1 
D01454, hsa1133, -0.5524, -1 
D05129, hsa2913, -0.5526, -1 
D00675, hsa3357, -0.5530, -1 
D05113, hsa135, -0.5532, -1 
D01745, hsa5732, -0.5532, -1 
D00715, hsa134, -0.5534, -1 
D00646, hsa3362, -0.5535, -1 
D01269, hsa2550, -0.5537, -1 
D02588, hsa3274, -0.5539, -1 
D01020, hsa3354, -0.5540, -1 
D01965, hsa2912, -0.5542, -1 
D00432, hsa3357, -0.5546, -1 
D00225, hsa2917, -0.5551, -1 
D00726, hsa10800, -0.5557, -1 
D00606, hsa5031, -0.5558, -1 
D01020, hsa4986, -0.5558, -1 
D04034, hsa2846, -0.5558, -1 
D00780, hsa554, -0.5563, -1 
D06396, hsa140, -0.5566, -1 
D04375, hsa3350, -0.5568, -1 
D01994, hsa8843, -0.5569, -1 
D00522, hsa5739, -0.5571, -1 
D00606, hsa185, -0.5571, -1 
D00715, hsa10800, -0.5573, -1 
D00688, hsa6752, -0.5574, -1 
D01462, hsa1132, -0.5575, -1 
D00525, hsa2918, -0.5576, -1 
D00845, hsa5030, -0.5579, -1 
D01126, hsa5031, -0.5583, -1 
D01164, hsa2846, -0.5584, -1 
D00498, hsa1910, -0.5585, -1 
D00498, hsa155, -0.5587, -1 
D03503, hsa887, -0.5589, -1 
D00523, hsa148, -0.5589, -1 
D01454, hsa5030, -0.5590, -1 
D00606, hsa6753, -0.5590, -1 
D02357, hsa1241, -0.5591, -1 
D05129, hsa2912, -0.5591, -1 
D01332, hsa151, -0.5594, -1 
D00574, hsa2913, -0.5594, -1 
D01126, hsa185, -0.5595, -1 
D00540, hsa3362, -0.5595, -1 
D02721, hsa2917, -0.5598, -1 
D00498, hsa1909, -0.5600, -1 
D02076, hsa338442, -0.5601, -1 
D00780, hsa5028, -0.5603, -1 
D00380, hsa2913, -0.5604, -1 
D00609, hsa1132, -0.5607, -1 
D01692, hsa3357, -0.5608, -1 
D01295, hsa140, -0.5610, -1 
D00232, hsa3357, -0.5611, -1 
D04375, hsa153, -0.5614, -1 
D01024, hsa10161, -0.5614, -1 
D00139, hsa2918, -0.5614, -1 
D01126, hsa6753, -0.5616, -1 
D00838, hsa3361, -0.5619, -1 
D00645, hsa5731, -0.5622, -1 
D00687, hsa5739, -0.5624, -1 
D05792, hsa5739, -0.5624, -1 
D00410, hsa6010, -0.5628, -1 
D00234, hsa5029, -0.5628, -1 
D00283, hsa886, -0.5632, -1 
D01462, hsa6755, -0.5635, -1 
D05246, hsa1241, -0.5635, -1 
D01332, hsa5733, -0.5637, -1 
D00845, hsa1815, -0.5638, -1 
D00410, hsa9052, -0.5638, -1 
D00281, hsa554, -0.5642, -1 
D01925, hsa2917, -0.5643, -1 
D01269, hsa9283, -0.5643, -1 
D00601, hsa552, -0.5644, -1 
D04006, hsa1132, -0.5644, -1 
D01828, hsa6010, -0.5647, -1 
D00234, hsa5737, -0.5648, -1 
D01454, hsa1815, -0.5649, -1 
D02357, hsa6751, -0.5654, -1 
D01828, hsa9052, -0.5657, -1 
D02066, hsa554, -0.5659, -1 
D00574, hsa2912, -0.5659, -1 
D00306, hsa2918, -0.5660, -1 
D00415, hsa59340, -0.5661, -1 
D02278, hsa3356, -0.5662, -1 
D00523, hsa3352, -0.5666, -1 
D01024, hsa1812, -0.5666, -1 
D00609, hsa6755, -0.5668, -1 
D00380, hsa2912, -0.5669, -1 
D05312, hsa3363, -0.5670, -1 
D00838, hsa1816, -0.5671, -1 
D00646, hsa23620, -0.5676, -1 
D01297, hsa3362, -0.5677, -1 
D00726, hsa57105, -0.5681, -1 
D00281, hsa5028, -0.5682, -1 
D00509, hsa3362, -0.5683, -1 
D01717, hsa2550, -0.5684, -1 
D01712, hsa2550, -0.5684, -1 
D00522, hsa6915, -0.5690, -1 
D00415, hsa3358, -0.5693, -1 
D00726, hsa5724, -0.5694, -1 
D05246, hsa6751, -0.5696, -1 
D00715, hsa57105, -0.5697, -1 
D02066, hsa5028, -0.5699, -1 
D00675, hsa59340, -0.5699, -1 
D01332, hsa154, -0.5700, -1 
D01020, hsa1234, -0.5703, -1 
D02588, hsa1910, -0.5703, -1 
D04006, hsa6755, -0.5705, -1 
D00454, hsa56413, -0.5706, -1 
D02588, hsa155, -0.5707, -1 
D03503, hsa552, -0.5711, -1 
D00432, hsa59340, -0.5712, -1 
D00715, hsa5724, -0.5713, -1 
D01994, hsa222545, -0.5715, -1 
D00769, hsa2917, -0.5718, -1 
D02588, hsa1909, -0.5719, -1 
D00635, hsa5029, -0.5721, -1 
D04716, hsa3362, -0.5726, -1 
D00283, hsa887, -0.5727, -1 
D01024, hsa3577, -0.5730, -1 
D00675, hsa3358, -0.5731, -1 
D00845, hsa1131, -0.5731, -1 
D00498, hsa6752, -0.5733, -1 
D00540, hsa23620, -0.5734, -1 
D05113, hsa5739, -0.5739, -1 
D00687, hsa6915, -0.5741, -1 
D05792, hsa6915, -0.5742, -1 
D00635, hsa5737, -0.5743, -1 
D01454, hsa1131, -0.5744, -1 
D00613, hsa1813, -0.5744, -1 
D00432, hsa3358, -0.5745, -1 
D02566, hsa1133, -0.5745, -1 
D01024, hsa1129, -0.5745, -1 
D00397, hsa1813, -0.5750, -1 
D04034, hsa3350, -0.5754, -1 
D04625, hsa3357, -0.5755, -1 
D04375, hsa3360, -0.5756, -1 
D00606, hsa134, -0.5756, -1 
D00059, hsa3357, -0.5762, -1 
D00241, hsa1133, -0.5763, -1 
D04375, hsa147, -0.5769, -1 
D00646, hsa152, -0.5772, -1 
D01692, hsa59340, -0.5776, -1 
D00232, hsa59340, -0.5779, -1 
D00234, hsa1241, -0.5780, -1 
D00845, hsa136, -0.5782, -1 
D01126, hsa134, -0.5783, -1 
D01717, hsa9283, -0.5790, -1 
D00838, hsa151, -0.5791, -1 
D01712, hsa9283, -0.5791, -1 
D01454, hsa136, -0.5792, -1 
D00674, hsa5031, -0.5794, -1 
D00606, hsa10800, -0.5796, -1 
D04034, hsa153, -0.5798, -1 
D00674, hsa185, -0.5806, -1 
D01692, hsa3358, -0.5808, -1 
D02566, hsa5030, -0.5810, -1 
D00232, hsa3358, -0.5812, -1 
D01269, hsa1268, -0.5813, -1 
D01297, hsa23620, -0.5817, -1 
D03187, hsa3363, -0.5818, -1 
D01713, hsa56413, -0.5818, -1 
D01126, hsa10800, -0.5821, -1 
D05312, hsa3274, -0.5822, -1 
D01782, hsa1813, -0.5822, -1 
D00336, hsa56413, -0.5824, -1 
D00509, hsa23620, -0.5825, -1 
D00613, hsa146, -0.5825, -1 
D00674, hsa6753, -0.5827, -1 
D01020, hsa1132, -0.5827, -1 
D01164, hsa153, -0.5829, -1 
D00241, hsa5030, -0.5829, -1 
D00540, hsa152, -0.5832, -1 
D00397, hsa146, -0.5832, -1 
D00838, hsa5733, -0.5833, -1 
D00465, hsa8843, -0.5834, -1 
D00106, hsa5732, -0.5836, -1 
D02338, hsa1813, -0.5840, -1 
D00523, hsa3351, -0.5842, -1 
D00234, hsa6751, -0.5843, -1 
D00356, hsa554, -0.5847, -1 
D00499, hsa2917, -0.5849, -1 
D00283, hsa552, -0.5850, -1 
D02588, hsa6752, -0.5853, -1 
D02578, hsa5031, -0.5854, -1 
D05113, hsa6915, -0.5858, -1 
D00684, hsa3357, -0.5862, -1 
D04716, hsa23620, -0.5864, -1 
D02578, hsa185, -0.5866, -1 
D02566, hsa1815, -0.5868, -1 
D00613, hsa5032, -0.5870, -1 
D00682, hsa1133, -0.5874, -1 
D02374, hsa3357, -0.5874, -1 
D00635, hsa1241, -0.5875, -1 
D00397, hsa5032, -0.5877, -1 
D00613, hsa3355, -0.5879, -1 
D00845, hsa140, -0.5879, -1 
D00397, hsa3355, -0.5885, -1 
D01020, hsa6755, -0.5887, -1 
D00356, hsa5028, -0.5888, -1 
D02578, hsa6753, -0.5888, -1 
D00241, hsa1815, -0.5889, -1 
D01454, hsa140, -0.5890, -1 
D00838, hsa154, -0.5899, -1 
D00688, hsa3356, -0.5900, -1 
D01269, hsa2911, -0.5901, -1 
D01782, hsa146, -0.5906, -1 
D02357, hsa135, -0.5909, -1 
D01297, hsa152, -0.5911, -1 
D06396, hsa56413, -0.5916, -1 
D00606, hsa57105, -0.5920, -1 
D01332, hsa3354, -0.5922, -1 
D02338, hsa146, -0.5922, -1 
D04625, hsa59340, -0.5924, -1 
D00059, hsa59340, -0.5928, -1 
D01386, hsa64805, -0.5935, -1 
D00606, hsa5724, -0.5936, -1 
D00635, hsa6751, -0.5936, -1 
D00613, hsa4988, -0.5939, -1 
D00682, hsa5030, -0.5940, -1 
D01332, hsa4986, -0.5940, -1 
D01024, hsa2846, -0.5942, -1 
D00397, hsa4988, -0.5943, -1 
D04034, hsa3360, -0.5943, -1 
D03165, hsa5732, -0.5944, -1 
D01126, hsa57105, -0.5946, -1 
D01782, hsa5032, -0.5951, -1 
D01462, hsa3363, -0.5952, -1 
D04625, hsa3358, -0.5953, -1 
D05246, hsa135, -0.5953, -1 
D04034, hsa147, -0.5954, -1 
D01782, hsa3355, -0.5958, -1 
D00645, hsa1133, -0.5959, -1 
D01712, hsa1268, -0.5960, -1 
D01126, hsa5724, -0.5960, -1 
D01717, hsa1268, -0.5960, -1 
D01295, hsa56413, -0.5962, -1 
D00059, hsa3358, -0.5962, -1 
D02566, hsa1131, -0.5964, -1 
D04716, hsa152, -0.5965, -1 
D02338, hsa5032, -0.5967, -1 
D03187, hsa3274, -0.5968, -1 
D01164, hsa3360, -0.5970, -1 
D01386, hsa5729, -0.5972, -1 
D00613, hsa1814, -0.5973, -1 
D02338, hsa3355, -0.5974, -1 
D00454, hsa5029, -0.5977, -1 
D03365, hsa2917, -0.5978, -1 
D00397, hsa1814, -0.5979, -1 
D01164, hsa147, -0.5979, -1 
D00465, hsa222545, -0.5980, -1 
D00241, hsa1131, -0.5982, -1 
D00609, hsa3363, -0.5983, -1 
D05312, hsa1910, -0.5986, -1 
D05312, hsa155, -0.5988, -1 
D00613, hsa7201, -0.5989, -1 
D00674, hsa134, -0.5992, -1 
D00397, hsa7201, -0.5996, -1 
D00454, hsa5737, -0.5997, -1 
D00682, hsa1815, -0.5999, -1 
D05312, hsa1909, -0.6002, -1 
D02566, hsa136, -0.6012, -1 
D01994, hsa2913, -0.6013, -1 
D01782, hsa4988, -0.6014, -1 
D04375, hsa1128, -0.6014, -1 
D04006, hsa3363, -0.6023, -1 
D00645, hsa5030, -0.6027, -1 
D00684, hsa59340, -0.6028, -1 
D02338, hsa4988, -0.6031, -1 
D00674, hsa10800, -0.6032, -1 
D00241, hsa136, -0.6033, -1 
D00726, hsa11255, -0.6039, -1 
D02374, hsa59340, -0.6041, -1 
D00613, hsa4985, -0.6046, -1 
D01964, hsa5732, -0.6047, -1 
D01782, hsa1814, -0.6050, -1 
D01717, hsa2911, -0.6050, -1 
D01712, hsa2911, -0.6051, -1 
D00397, hsa4985, -0.6051, -1 
D00837, hsa1813, -0.6051, -1 
D02578, hsa134, -0.6053, -1 
D01022, hsa3269, -0.6057, -1 
D00715, hsa11255, -0.6057, -1 
D01386, hsa9934, -0.6058, -1 
D00498, hsa3356, -0.6060, -1 
D00684, hsa3358, -0.6063, -1 
D02338, hsa1814, -0.6068, -1 
D01782, hsa7201, -0.6070, -1 
D02374, hsa3358, -0.6074, -1 
D01022, hsa4543, -0.6078, -1 
D01994, hsa2912, -0.6078, -1 
D02340, hsa64805, -0.6082, -1 
D01332, hsa1234, -0.6083, -1 
D00645, hsa1815, -0.6084, -1 
D02338, hsa7201, -0.6086, -1 
D02578, hsa10800, -0.6091, -1 
D01713, hsa5029, -0.6091, -1 
D00682, hsa1131, -0.6093, -1 
D00336, hsa5029, -0.6097, -1 
D00234, hsa135, -0.6099, -1 
D02278, hsa3357, -0.6101, -1 
D01462, hsa3274, -0.6104, -1 
D01269, hsa2915, -0.6108, -1 
D00295, hsa554, -0.6109, -1 
D02566, hsa140, -0.6110, -1 
D01713, hsa5737, -0.6110, -1 
D00336, hsa5737, -0.6115, -1 
D04375, hsa3361, -0.6115, -1 
D02357, hsa5739, -0.6116, -1 
D00838, hsa3354, -0.6117, -1 
D02340, hsa5729, -0.6119, -1 
D01782, hsa4985, -0.6124, -1 
D00241, hsa140, -0.6130, -1 
D00454, hsa1241, -0.6130, -1 
D03187, hsa1910, -0.6133, -1 
D05312, hsa6752, -0.6133, -1 
D00609, hsa3274, -0.6134, -1 
D03187, hsa155, -0.6135, -1 
D00837, hsa146, -0.6135, -1 
D01024, hsa3350, -0.6136, -1 
D02338, hsa4985, -0.6139, -1 
D00682, hsa136, -0.6142, -1 
D00415, hsa5031, -0.6147, -1 
D03187, hsa1909, -0.6150, -1 
D00295, hsa5028, -0.6150, -1 
D00726, hsa5731, -0.6154, -1 
D00613, hsa10161, -0.6155, -1 
D00674, hsa57105, -0.6157, -1 
D00415, hsa185, -0.6159, -1 
D05246, hsa5739, -0.6159, -1 
D00397, hsa10161, -0.6162, -1 
D04375, hsa1816, -0.6164, -1 
D00780, hsa64805, -0.6167, -1 
D00674, hsa5724, -0.6170, -1 
D04006, hsa3274, -0.6171, -1 
D00715, hsa5731, -0.6173, -1 
D00645, hsa1131, -0.6178, -1 
D00415, hsa6753, -0.6179, -1 
D02588, hsa3356, -0.6179, -1 
D00837, hsa5032, -0.6181, -1 
D00675, hsa5031, -0.6183, -1 
D01024, hsa153, -0.6186, -1 
D06396, hsa5029, -0.6187, -1 
D00837, hsa3355, -0.6188, -1 
D00454, hsa6751, -0.6192, -1 
D00635, hsa135, -0.6192, -1 
D00432, hsa5031, -0.6194, -1 
D00675, hsa185, -0.6195, -1 
D04034, hsa1128, -0.6199, -1 
D00780, hsa5729, -0.6203, -1 
D01020, hsa3363, -0.6203, -1 
D01332, hsa1132, -0.6205, -1 
D02340, hsa9934, -0.6207, -1 
D00432, hsa185, -0.6207, -1 
D06396, hsa5737, -0.6207, -1 
D01022, hsa6010, -0.6208, -1 
D00397, hsa1812, -0.6212, -1 
D01022, hsa9052, -0.6214, -1 
D02578, hsa57105, -0.6216, -1 
D01386, hsa886, -0.6216, -1 
D00675, hsa6753, -0.6216, -1 
D00432, hsa6753, -0.6227, -1 
D00645, hsa136, -0.6228, -1 
D00845, hsa56413, -0.6229, -1 
D01164, hsa1128, -0.6230, -1 
D02578, hsa5724, -0.6230, -1 
D01295, hsa5029, -0.6232, -1 
D02357, hsa6915, -0.6235, -1 
D01782, hsa10161, -0.6235, -1 
D00411, hsa2918, -0.6238, -1 
D00601, hsa5732, -0.6240, -1 
D00682, hsa140, -0.6241, -1 
D01454, hsa56413, -0.6241, -1 
D01713, hsa1241, -0.6242, -1 
D00281, hsa64805, -0.6245, -1 
D00336, hsa1241, -0.6249, -1 
D02338, hsa10161, -0.6251, -1 
D01295, hsa5737, -0.6253, -1 
D01717, hsa2915, -0.6256, -1 
D01712, hsa2915, -0.6257, -1 
D01692, hsa5031, -0.6258, -1 
D02066, hsa64805, -0.6261, -1 
D00528, hsa554, -0.6262, -1 
D00232, hsa5031, -0.6263, -1 
D01332, hsa6755, -0.6267, -1 
D02278, hsa59340, -0.6267, -1 
D01462, hsa1910, -0.6267, -1 
D00613, hsa3577, -0.6269, -1 
D01462, hsa155, -0.6269, -1 
D01692, hsa185, -0.6271, -1 
D00232, hsa185, -0.6275, -1 
D00397, hsa3577, -0.6277, -1 
D05246, hsa6915, -0.6278, -1 
D00606, hsa11255, -0.6278, -1 
D00838, hsa1234, -0.6278, -1 
D00465, hsa2913, -0.6279, -1 
D00837, hsa1814, -0.6281, -1 
D03187, hsa6752, -0.6281, -1 
D04375, hsa151, -0.6281, -1 
D00281, hsa5729, -0.6283, -1 
D01782, hsa1812, -0.6284, -1 
D01462, hsa1909, -0.6284, -1 
D00613, hsa1129, -0.6287, -1 
D00780, hsa9934, -0.6290, -1 
D01692, hsa6753, -0.6293, -1 
D00232, hsa6753, -0.6296, -1 
D00837, hsa7201, -0.6298, -1 
D02066, hsa5729, -0.6298, -1 
D00523, hsa150, -0.6299, -1 
D02076, hsa8843, -0.6299, -1 
D00609, hsa1910, -0.6300, -1 
D04034, hsa3361, -0.6301, -1 
D02278, hsa3358, -0.6301, -1 
D02338, hsa1812, -0.6301, -1 
D01126, hsa11255, -0.6302, -1 
D00609, hsa155, -0.6302, -1 
D01713, hsa6751, -0.6305, -1 
D00234, hsa5739, -0.6306, -1 
D03503, hsa5732, -0.6308, -1 
D00336, hsa6751, -0.6312, -1 
D01386, hsa887, -0.6312, -1 
D00609, hsa1909, -0.6317, -1 
D00646, hsa1813, -0.6319, -1 
D01164, hsa3361, -0.6326, -1 
D00645, hsa140, -0.6327, -1 
D01024, hsa3360, -0.6328, -1 
D04375, hsa5733, -0.6329, -1 
D04006, hsa1910, -0.6336, -1 
D04006, hsa155, -0.6337, -1 
D00688, hsa3357, -0.6339, -1 
D06396, hsa1241, -0.6340, -1 
D00415, hsa134, -0.6343, -1 
D00465, hsa2912, -0.6344, -1 
D00837, hsa4985, -0.6347, -1 
D04034, hsa1816, -0.6349, -1 
D01782, hsa3577, -0.6350, -1 
D04006, hsa1909, -0.6354, -1 
D01020, hsa3274, -0.6354, -1 
D01891, hsa554, -0.6360, -1 
D02340, hsa886, -0.6362, -1 
D01782, hsa1129, -0.6364, -1 
D02338, hsa3577, -0.6368, -1 
D00281, hsa9934, -0.6369, -1 
D01164, hsa1816, -0.6378, -1 
D00426, hsa2550, -0.6380, -1 
D00675, hsa134, -0.6380, -1 
D00540, hsa1813, -0.6381, -1 
D02338, hsa1129, -0.6382, -1 
D00415, hsa10800, -0.6384, -1 
D02066, hsa9934, -0.6385, -1 
D01295, hsa1241, -0.6386, -1 
D00364, hsa4543, -0.6388, -1 
D00432, hsa134, -0.6391, -1 
D04375, hsa154, -0.6392, -1 
D00606, hsa5731, -0.6394, -1 
D00635, hsa5739, -0.6399, -1 
D01891, hsa5028, -0.6400, -1 
D00646, hsa146, -0.6401, -1 
D06396, hsa6751, -0.6403, -1 
D00838, hsa1132, -0.6404, -1 
D04625, hsa5031, -0.6405, -1 
D02349, hsa2916, -0.6410, -1 
D00059, hsa5031, -0.6412, -1 
D01462, hsa6752, -0.6416, -1 
D01126, hsa5731, -0.6417, -1 
D04625, hsa185, -0.6418, -1 
D00675, hsa10800, -0.6419, -1 
D00234, hsa6915, -0.6424, -1 
D00059, hsa185, -0.6426, -1 
D02237, hsa2918, -0.6429, -1 
D00432, hsa10800, -0.6433, -1 
D01386, hsa552, -0.6434, -1 
D04625, hsa6753, -0.6438, -1 
D02076, hsa222545, -0.6443, -1 
D00059, hsa6753, -0.6445, -1 
D00780, hsa886, -0.6446, -1 
D00454, hsa135, -0.6447, -1 
D01295, hsa6751, -0.6447, -1 
D00646, hsa5032, -0.6448, -1 
D00283, hsa5732, -0.6449, -1 
D00609, hsa6752, -0.6449, -1 
D00356, hsa64805, -0.6453, -1 
D00646, hsa3355, -0.6455, -1 
D01692, hsa134, -0.6457, -1 
D02340, hsa887, -0.6458, -1 
D00232, hsa134, -0.6460, -1 
D05312, hsa3356, -0.6460, -1 
D02566, hsa56413, -0.6460, -1 
D00838, hsa6755, -0.6462, -1 
D01297, hsa1813, -0.6462, -1 
D00837, hsa10161, -0.6463, -1 
D00540, hsa146, -0.6464, -1 
D00509, hsa1813, -0.6468, -1 
D00241, hsa56413, -0.6481, -1 
D00613, hsa2846, -0.6483, -1 
D04006, hsa6752, -0.6485, -1 
D00426, hsa9283, -0.6487, -1 
D00356, hsa5729, -0.6488, -1 
D00726, hsa1133, -0.6489, -1 
D00397, hsa2846, -0.6490, -1 
D01164, hsa151, -0.6494, -1 
D01692, hsa10800, -0.6496, -1 
D00498, hsa3357, -0.6498, -1 
D00845, hsa5029, -0.6501, -1 
D00232, hsa10800, -0.6502, -1 
D00410, hsa148, -0.6502, -1 
D00688, hsa59340, -0.6507, -1 
D00540, hsa5032, -0.6507, -1 
D00715, hsa1133, -0.6507, -1 
D00415, hsa57105, -0.6509, -1 
D04716, hsa1813, -0.6512, -1 
D00684, hsa5031, -0.6512, -1 
D00674, hsa11255, -0.6512, -1 
D02349, hsa338442, -0.6512, -1 
D01454, hsa5029, -0.6513, -1 
D00646, hsa4988, -0.6514, -1 
D00837, hsa1812, -0.6514, -1 
D04034, hsa5733, -0.6515, -1 
D00635, hsa6915, -0.6516, -1 
D00364, hsa6010, -0.6516, -1 
D00540, hsa3355, -0.6516, -1 
D01828, hsa148, -0.6518, -1 
D01020, hsa155, -0.6519, -1 
D01020, hsa1910, -0.6520, -1 
D00845, hsa5737, -0.6521, -1 
D00415, hsa5724, -0.6523, -1 
D02374, hsa5031, -0.6524, -1 
D00684, hsa185, -0.6525, -1 
D00281, hsa886, -0.6526, -1 
D00364, hsa9052, -0.6526, -1 
D00523, hsa3362, -0.6530, -1 
D01236, hsa2918, -0.6532, -1 
D01454, hsa5737, -0.6533, -1 
D02374, hsa185, -0.6536, -1 
D01020, hsa1909, -0.6537, -1 
D00688, hsa3358, -0.6539, -1 
D01164, hsa5733, -0.6540, -1 
D02066, hsa886, -0.6541, -1 
D00780, hsa887, -0.6542, -1 
D01297, hsa146, -0.6544, -1 
D00684, hsa6753, -0.6545, -1 
D00675, hsa57105, -0.6545, -1 
D00646, hsa1814, -0.6549, -1 
D02374, hsa6753, -0.6556, -1 
D00726, hsa5030, -0.6556, -1 
D00432, hsa57105, -0.6557, -1 
D01713, hsa135, -0.6560, -1 
D00675, hsa5724, -0.6561, -1 
D01782, hsa2846, -0.6564, -1 
D00540, hsa4988, -0.6568, -1 
D00646, hsa7201, -0.6568, -1 
D00336, hsa135, -0.6569, -1 
D00432, hsa5724, -0.6572, -1 
D04034, hsa154, -0.6573, -1 
D00356, hsa9934, -0.6574, -1 
D02578, hsa11255, -0.6575, -1 
D00715, hsa5030, -0.6576, -1 
D00410, hsa3352, -0.6578, -1 
D00837, hsa3577, -0.6579, -1 
D02338, hsa2846, -0.6579, -1 
D02340, hsa552, -0.6580, -1 
D01332, hsa3363, -0.6584, -1 
D01024, hsa1128, -0.6585, -1 
D01297, hsa5032, -0.6590, -1 
D00682, hsa56413, -0.6590, -1 
D01828, hsa3352, -0.6594, -1 
D00837, hsa1129, -0.6595, -1 
D00509, hsa5032, -0.6596, -1 
D04716, hsa146, -0.6596, -1 
D01297, hsa3355, -0.6597, -1 
D04625, hsa134, -0.6603, -1 
D00509, hsa3355, -0.6603, -1 
D01164, hsa154, -0.6604, -1 
D03187, hsa3356, -0.6608, -1 
D00540, hsa1814, -0.6609, -1 
D00059, hsa134, -0.6609, -1 
D04375, hsa3354, -0.6613, -1 
D00726, hsa1815, -0.6614, -1 
D02588, hsa3357, -0.6619, -1 
D01692, hsa57105, -0.6621, -1 
D00281, hsa887, -0.6622, -1 
D00646, hsa4985, -0.6622, -1 
D00540, hsa7201, -0.6625, -1 
D00232, hsa57105, -0.6626, -1 
D00674, hsa5731, -0.6629, -1 
D04375, hsa4986, -0.6632, -1 
D01692, hsa5724, -0.6636, -1 
D00715, hsa1815, -0.6636, -1 
D02066, hsa887, -0.6637, -1 
D04716, hsa5032, -0.6639, -1 
D00232, hsa5724, -0.6640, -1 
D04625, hsa10800, -0.6644, -1 
D01973, hsa554, -0.6646, -1 
D04716, hsa3355, -0.6646, -1 
D00059, hsa10800, -0.6648, -1 
D00845, hsa1241, -0.6653, -1 
D00454, hsa5739, -0.6654, -1 
D01297, hsa4988, -0.6655, -1 
D00426, hsa1268, -0.6655, -1 
D06396, hsa135, -0.6658, -1 
D00509, hsa4988, -0.6663, -1 
D00498, hsa59340, -0.6664, -1 
D00780, hsa552, -0.6666, -1 
D01454, hsa1241, -0.6666, -1 
D01020, hsa6752, -0.6668, -1 
D00523, hsa23620, -0.6669, -1 
D00645, hsa56413, -0.6678, -1 
D00540, hsa4985, -0.6678, -1 
D00613, hsa3350, -0.6680, -1 
D01024, hsa3361, -0.6683, -1 
D00397, hsa3350, -0.6685, -1 
D01973, hsa5028, -0.6686, -1 
D01297, hsa1814, -0.6690, -1 
D02578, hsa5731, -0.6690, -1 
D00509, hsa1814, -0.6696, -1 
D00498, hsa3358, -0.6698, -1 
D01295, hsa135, -0.6703, -1 
D01297, hsa7201, -0.6708, -1 
D00684, hsa134, -0.6709, -1 
D00726, hsa1131, -0.6709, -1 
D00255, hsa2550, -0.6711, -1 
D00295, hsa64805, -0.6715, -1 
D00627, hsa2917, -0.6715, -1 
D00845, hsa6751, -0.6716, -1 
D00509, hsa7201, -0.6717, -1 
D02374, hsa134, -0.6721, -1 
D00715, hsa1131, -0.6725, -1 
D00613, hsa153, -0.6726, -1 
D01454, hsa6751, -0.6728, -1 
D00606, hsa1133, -0.6731, -1 
D00356, hsa886, -0.6731, -1 
D02566, hsa5029, -0.6732, -1 
D00646, hsa10161, -0.6734, -1 
D00397, hsa153, -0.6735, -1 
D01332, hsa3274, -0.6736, -1 
D01024, hsa1816, -0.6737, -1 
D01462, hsa3356, -0.6737, -1 
D04716, hsa1814, -0.6740, -1 
D02076, hsa2913, -0.6740, -1 
D00281, hsa552, -0.6745, -1 
D00426, hsa2911, -0.6746, -1 
D00295, hsa5729, -0.6749, -1 
D00684, hsa10800, -0.6750, -1 
D02278, hsa5031, -0.6751, -1 
D02566, hsa5737, -0.6752, -1 
D00241, hsa5029, -0.6752, -1 
D00410, hsa3351, -0.6755, -1 
D01126, hsa1133, -0.6755, -1 
D04716, hsa7201, -0.6757, -1 
D01782, hsa3350, -0.6758, -1 
D00726, hsa136, -0.6759, -1 
D02374, hsa10800, -0.6760, -1 
D02066, hsa552, -0.6761, -1 
D01297, hsa4985, -0.6763, -1 
D02278, hsa185, -0.6763, -1 
D00523, hsa152, -0.6767, -1 
D01713, hsa5739, -0.6767, -1 
